ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
203753_at,5.75E-03,5.63E-05,4.1926219,1.677988,2.6295543,TCF4,transcription factor 4
216505_x_at,5.79E-03,5.69E-05,4.1898056,1.668249,0.8869186,,
208805_at,5.88E-03,5.81E-05,4.1842238,1.648959,0.8659682,KIAA0391///PSMA6,KIAA0391///proteasome subunit alpha 6
200783_s_at,5.90E-03,5.85E-05,4.1823459,1.642474,1.3195603,STMN1,stathmin 1
212190_at,6.03E-03,6.01E-05,4.1753624,1.618374,2.2313086,SERPINE2,serpin family E member 2
208319_s_at,6.06E-03,6.10E-05,4.1714801,1.604988,1.1946101,RBM3,"RNA binding motif (RNP1, RRM) protein 3"
201140_s_at,6.06E-03,6.10E-05,-4.171119,1.603744,-1.3688783,RAB5C,"RAB5C, member RAS oncogene family"
210148_at,6.06E-03,6.12E-05,-4.1704064,1.601287,-1.8866111,HIPK3,homeodomain interacting protein kinase 3
208972_s_at,6.28E-03,6.37E-05,4.1599022,1.565122,0.7332317,ATP5G1,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)"
219030_at,6.33E-03,6.45E-05,4.1565958,1.553752,0.8320358,TPRKB,TP53RK binding protein
201775_s_at,6.38E-03,6.53E-05,-4.1533033,1.542435,-0.7788907,EFCAB14,EF-hand calcium binding domain 14
200091_s_at,6.38E-03,6.55E-05,4.1522964,1.538976,0.7919642,RPS25,ribosomal protein S25
210633_x_at,6.46E-03,6.67E-05,4.1476403,1.522987,1.0332087,KRT10,keratin 10
205758_at,6.67E-03,6.92E-05,-4.1378671,1.489467,-2.1553157,CD8A,CD8a molecule
207594_s_at,6.69E-03,6.97E-05,-4.1361053,1.48343,-0.9419997,SYNJ1,synaptojanin 1
200803_s_at,6.69E-03,6.99E-05,-4.1350994,1.479985,-0.8085787,TMBIM6,transmembrane BAX inhibitor motif containing 6
203226_s_at,6.80E-03,7.16E-05,-4.1286725,1.457984,-0.6892252,TSPAN31,tetraspanin 31
211560_s_at,6.80E-03,7.17E-05,-4.1284428,1.457198,-5.4581447,ALAS2,5'-aminolevulinate synthase 2
218696_at,6.83E-03,7.23E-05,4.1261487,1.44935,1.4295733,EIF2AK3,eukaryotic translation initiation factor 2 alpha kinase 3
201546_at,6.83E-03,7.27E-05,-4.1249044,1.445096,-0.6097575,TRIP12,thyroid hormone receptor interactor 12
213540_at,6.92E-03,7.39E-05,4.1204982,1.430035,0.9983337,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
215236_s_at,7.12E-03,7.64E-05,-4.1115005,1.399318,-2.2365737,PICALM,phosphatidylinositol binding clathrin assembly protein
218694_at,7.29E-03,7.85E-05,4.10411,1.374124,2.20025,ARMCX1,"armadillo repeat containing, X-linked 1"
204986_s_at,7.33E-03,7.92E-05,-4.1018018,1.366262,-1.2556131,TAOK2,TAO kinase 2
212307_s_at,7.34E-03,7.97E-05,-4.100073,1.360376,-0.9945585,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
210487_at,7.36E-03,8.03E-05,4.098231,1.354106,5.7569722,DNTT,DNA nucleotidylexotransferase
219868_s_at,7.37E-03,8.07E-05,-4.0967872,1.349193,-1.3529157,ANKFY1,ankyrin repeat and FYVE domain containing 1
212286_at,7.40E-03,8.14E-05,-4.0946734,1.342003,-1.660758,ANKRD12,ankyrin repeat domain 12
202860_at,7.48E-03,8.26E-05,-4.090747,1.328653,-0.8165155,DENND4B,DENN domain containing 4B
205267_at,7.51E-03,8.32E-05,4.0886129,1.321401,2.7084462,POU2AF1,POU class 2 associating factor 1
219186_at,7.54E-03,8.39E-05,-4.0865176,1.314283,-1.2298619,ZBTB7A,zinc finger and BTB domain containing 7A
202416_at,7.59E-03,8.50E-05,-4.0830338,1.302455,-1.143117,DNAJC7,DnaJ heat shock protein family (Hsp40) member C7
202427_s_at,7.59E-03,8.52E-05,4.0823306,1.300068,1.1140115,MPC2,mitochondrial pyruvate carrier 2
217980_s_at,7.60E-03,8.57E-05,4.0808928,1.295189,0.9618563,MRPL16,mitochondrial ribosomal protein L16
203224_at,7.75E-03,8.78E-05,4.0742262,1.272584,0.9961711,RFK,riboflavin kinase
205822_s_at,7.75E-03,8.83E-05,-4.0728923,1.268064,-1.3531118,HMGCS1,3-hydroxy-3-methylglutaryl-CoA synthase 1
206158_s_at,7.75E-03,8.85E-05,4.0722046,1.265734,0.6552282,CNBP,CCHC-type zinc finger nucleic acid binding protein
211069_s_at,7.75E-03,8.89E-05,4.0709233,1.261394,0.6739651,SUMO1,small ubiquitin-like modifier 1
202876_s_at,7.75E-03,8.91E-05,-4.0704203,1.25969,-1.1088465,PBX2,PBX homeobox 2
202673_at,7.75E-03,8.94E-05,4.0695854,1.256863,0.6016888,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
212382_at,7.86E-03,9.12E-05,4.0641566,1.238489,2.7097479,TCF4,transcription factor 4
212279_at,7.86E-03,9.14E-05,4.0634824,1.236209,1.1616091,TMEM97,transmembrane protein 97
216266_s_at,8.05E-03,9.44E-05,-4.0549146,1.207251,-0.794646,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1
213881_x_at,8.05E-03,9.52E-05,4.0526685,1.199666,0.5487525,LOC101929087///SUMO2///SUMO3,small ubiquitin-related modifier 2 pseudogene///small ubiquitin-like modifier 2///small ubiquitin-like modifier 3
215176_x_at,8.05E-03,9.52E-05,-4.0526575,1.199629,-2.8614249,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
204146_at,8.05E-03,9.52E-05,4.0526442,1.199585,1.6182649,RAD51AP1,RAD51 associated protein 1
221532_s_at,8.05E-03,9.54E-05,4.0521,1.197747,0.9373074,WDR61,WD repeat domain 61
210972_x_at,8.23E-03,9.80E-05,-4.0446341,1.172563,-1.6016569,TRAC///TRAJ17///TRAV20///TRDV2,T-cell receptor alpha constant///T cell receptor alpha joining 17///T cell receptor alpha variable 20///T cell receptor delta variable 2
202591_s_at,8.23E-03,9.83E-05,4.0439597,1.170289,0.9487393,SSBP1,single stranded DNA binding protein 1
219110_at,8.64E-03,1.04E-04,4.0285151,1.118303,0.8317499,GAR1,GAR1 ribonucleoprotein
221234_s_at,8.64E-03,1.04E-04,4.0279188,1.116299,2.1262965,BACH2,BTB domain and CNC homolog 2
215450_at,8.64E-03,1.04E-04,4.027497,1.114882,1.2094127,SNRPE,small nuclear ribonucleoprotein polypeptide E
214464_at,8.64E-03,1.05E-04,4.0264088,1.111225,3.9718264,CDC42BPA,CDC42 binding protein kinase alpha
210935_s_at,8.64E-03,1.05E-04,-4.0259884,1.109812,-1.8157049,WDR1,WD repeat domain 1
217179_x_at,8.71E-03,1.06E-04,-4.0228271,1.099195,-1.9180198,BMS1P20,"BMS1, ribosome biogenesis factor pseudogene 20"
205170_at,8.74E-03,1.07E-04,-4.0204472,1.091205,-1.1657304,STAT2,signal transducer and activator of transcription 2
200089_s_at,8.74E-03,1.08E-04,4.0197236,1.088776,0.6705601,SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4,"small nucleolar RNA, C/D box 18C///small nucleolar RNA, C/D box 18B///small nucleolar RNA, C/D box 18A///small nucleolar RNA, C/D box 16///ribosomal protein L4"
201138_s_at,8.88E-03,1.10E-04,4.0146076,1.071615,0.8557903,SSB,Sjogren syndrome antigen B
207764_s_at,9.01E-03,1.12E-04,-4.0093907,1.054132,-1.8465768,HIPK3,homeodomain interacting protein kinase 3
209524_at,9.01E-03,1.12E-04,4.0086908,1.051788,4.1464989,HDGFRP3,"hepatoma-derived growth factor, related protein 3"
218936_s_at,9.10E-03,1.14E-04,4.0048399,1.038895,0.9703663,CCDC59,coiled-coil domain containing 59
202911_at,9.13E-03,1.14E-04,4.0030951,1.033056,0.896137,MSH6,mutS homolog 6
201673_s_at,9.15E-03,1.16E-04,-4.0000995,1.023037,-0.8182033,GYS1,glycogen synthase 1
217491_x_at,9.15E-03,1.16E-04,3.9995584,1.021227,0.9889271,COX7C,cytochrome c oxidase subunit 7C
200959_at,9.15E-03,1.16E-04,3.9987445,1.018506,0.7980301,FUS,FUS RNA binding protein
201397_at,9.15E-03,1.16E-04,3.9987419,1.018497,2.0418827,PHGDH,phosphoglycerate dehydrogenase
200058_s_at,9.28E-03,1.18E-04,3.9937611,1.001854,0.6572149,LOC101929240///SNRNP200,U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene///small nuclear ribonucleoprotein U5 subunit 200
218100_s_at,9.42E-03,1.21E-04,3.9887403,0.985092,1.1871669,IFT57,intraflagellar transport 57
1773_at,9.45E-03,1.22E-04,-3.9862797,0.976882,-1.7076993,CHURC1-FNTB///FNTB,"CHURC1-FNTB readthrough///farnesyltransferase, CAAX box, beta"
203818_s_at,9.45E-03,1.22E-04,3.9848858,0.972234,0.5832444,SF3A3,splicing factor 3a subunit 3
213891_s_at,9.45E-03,1.22E-04,3.984685,0.971564,2.6759004,TCF4,transcription factor 4
205328_at,9.45E-03,1.23E-04,3.9842566,0.970136,1.4307823,CLDN10,claudin 10
205767_at,9.94E-03,1.29E-04,3.9694764,0.920922,4.4007655,EREG,epiregulin
203053_at,1.01E-02,1.33E-04,3.9627827,0.898678,0.7945171,BCAS2,breast carcinoma amplified sequence 2
214786_at,1.02E-02,1.33E-04,-3.9610582,0.892952,-2.3953836,MAP3K1,mitogen-activated protein kinase kinase kinase 1
209330_s_at,1.02E-02,1.34E-04,3.9598998,0.889106,0.9399215,HNRNPD,heterogeneous nuclear ribonucleoprotein D
1053_at,1.02E-02,1.35E-04,3.9578953,0.882454,1.2710138,RFC2,replication factor C subunit 2
214196_s_at,1.02E-02,1.35E-04,-3.9576376,0.881599,-2.0088493,TPP1,tripeptidyl peptidase 1
212489_at,1.06E-02,1.42E-04,3.9447423,0.838865,3.1502878,COL5A1,collagen type V alpha 1 chain
209698_at,1.06E-02,1.42E-04,3.9443544,0.837582,1.910442,CCHCR1,coiled-coil alpha-helical rod protein 1
201666_at,1.08E-02,1.44E-04,-3.939856,0.8227,-1.8134429,TIMP1,TIMP metallopeptidase inhibitor 1
221571_at,1.08E-02,1.45E-04,-3.9376685,0.815467,-1.1182748,TRAF3,TNF receptor associated factor 3
204004_at,1.08E-02,1.45E-04,3.9373302,0.814349,2.9929376,PAWR,pro-apoptotic WT1 regulator
64064_at,1.09E-02,1.47E-04,-3.9335344,0.801807,-1.2245697,GIMAP1-GIMAP5///GIMAP5,"GIMAP1-GIMAP5 readthrough///GTPase, IMAP family member 5"
218295_s_at,1.10E-02,1.49E-04,-3.9314598,0.794957,-1.4272561,NUP50,nucleoporin 50
219762_s_at,1.10E-02,1.50E-04,3.928233,0.784306,0.829187,RPL36,ribosomal protein L36
212955_s_at,1.10E-02,1.51E-04,3.9272488,0.781059,0.9887113,POLR2I,RNA polymerase II subunit I
217901_at,1.10E-02,1.51E-04,3.9271793,0.780829,3.0502985,DSG2,desmoglein 2
220602_s_at,1.13E-02,1.55E-04,3.9193058,0.754874,2.4889306,LOC101929479///LOC727751///LOC642423///GOLGA2P7///GOLGA2P10,golgin subfamily A member 2///golgin A2 pseudogene///golgin A2 pseudogene///golgin A2 pseudogene 7///golgin A2 pseudogene 10
217480_x_at,1.13E-02,1.56E-04,-3.9177537,0.749762,-1.2020631,IGKV1OR2-118,immunoglobulin kappa variable 1/OR2-118 (pseudogene)
210983_s_at,1.14E-02,1.58E-04,3.9146671,0.7396,0.8760329,MCM7,minichromosome maintenance complex component 7
212409_s_at,1.14E-02,1.58E-04,-3.9139209,0.737145,-0.8470605,TOR1AIP1,torsin 1A interacting protein 1
216207_x_at,1.15E-02,1.60E-04,-3.9109686,0.727432,-1.6643358,IGKC,immunoglobulin kappa constant
203155_at,1.18E-02,1.65E-04,-3.9019171,0.697688,-1.0543569,SETDB1,SET domain bifurcated 1
207688_s_at,1.18E-02,1.66E-04,3.9016701,0.696877,1.1301516,INHBC,inhibin beta C subunit
203401_at,1.18E-02,1.66E-04,3.9012083,0.695361,0.9237562,PRPS2,phosphoribosyl pyrophosphate synthetase 2
201557_at,1.18E-02,1.66E-04,3.9008009,0.694024,1.0298586,VAMP2,vesicle associated membrane protein 2
205830_at,1.18E-02,1.67E-04,3.9000839,0.69167,3.4661845,CLGN,calmegin
200626_s_at,1.19E-02,1.69E-04,3.8958762,0.677866,0.8633957,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
202623_at,1.20E-02,1.70E-04,3.8938285,0.671152,0.8747698,EAPP,E2F associated phosphoprotein
206044_s_at,1.21E-02,1.73E-04,-3.8902177,0.659319,-1.0300259,KIAA1549///BRAF,"KIAA1549///B-Raf proto-oncogene, serine/threonine kinase"
200790_at,1.21E-02,1.73E-04,3.8900998,0.658933,1.0390054,ODC1,ornithine decarboxylase 1
202282_at,1.21E-02,1.73E-04,3.889312,0.656352,0.6477254,HSD17B10,hydroxysteroid 17-beta dehydrogenase 10
217843_s_at,1.21E-02,1.74E-04,3.8875995,0.650744,0.9336881,MED4,mediator complex subunit 4
212224_at,1.22E-02,1.76E-04,3.884866,0.641796,4.309273,ALDH1A1,aldehyde dehydrogenase 1 family member A1
221671_x_at,1.22E-02,1.77E-04,-3.883374,0.636914,-2.9242211,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
219371_s_at,1.23E-02,1.79E-04,-3.8802776,0.626787,-2.0688807,KLF2,Kruppel like factor 2
208920_at,1.23E-02,1.80E-04,3.879265,0.623476,1.4574479,SRI,sorcin
200658_s_at,1.24E-02,1.82E-04,3.875612,0.611539,0.9638755,PHB,prohibitin
202525_at,1.24E-02,1.82E-04,-3.875562,0.611375,-1.5320679,PRSS8,"protease, serine 8"
218660_at,1.24E-02,1.83E-04,-3.8745517,0.608075,-3.1774257,DYSF,dysferlin
203789_s_at,1.31E-02,1.93E-04,3.8589043,0.557046,3.3483822,SEMA3C,semaphorin 3C
205640_at,1.32E-02,1.97E-04,-3.8539897,0.541051,-2.4375474,ALDH3B1,aldehyde dehydrogenase 3 family member B1
213357_at,1.32E-02,1.97E-04,3.8533075,0.538832,1.0095438,GTF2H5,general transcription factor IIH subunit 5
203076_s_at,1.32E-02,1.97E-04,-3.8529588,0.537698,-0.7341022,SMAD2,SMAD family member 2
204122_at,1.37E-02,2.04E-04,-3.8435933,0.507264,-2.6456308,TYROBP,TYRO protein tyrosine kinase binding protein
220085_at,1.37E-02,2.05E-04,3.8420712,0.502323,3.3832531,HELLS,"helicase, lymphoid-specific"
214582_at,1.37E-02,2.06E-04,-3.8413727,0.500057,-1.3914351,PDE3B,phosphodiesterase 3B
215147_at,1.37E-02,2.06E-04,-3.8406225,0.497622,-1.544198,,
207841_at,1.37E-02,2.07E-04,-3.8398819,0.495219,-1.8002222,SPIN2A,spindlin family member 2A
202599_s_at,1.37E-02,2.08E-04,3.8388504,0.491873,2.9184869,NRIP1,nuclear receptor interacting protein 1
214617_at,1.38E-02,2.10E-04,-3.8359388,0.482432,-1.7852842,PRF1,perforin 1
220442_at,1.39E-02,2.11E-04,-3.8338609,0.475697,-1.9147829,POC1B-GALNT4///GALNT4,POC1B-GALNT4 readthrough///polypeptide N-acetylgalactosaminyltransferase 4
217822_at,1.40E-02,2.14E-04,3.8310899,0.466721,0.7922261,WBP11,WW domain binding protein 11
201092_at,1.40E-02,2.15E-04,3.8290936,0.460257,0.6106666,RBBP7,"RB binding protein 7, chromatin remodeling factor"
208775_at,1.40E-02,2.15E-04,3.828616,0.458711,0.5843459,XPO1,exportin 1
218797_s_at,1.40E-02,2.16E-04,-3.828124,0.457118,-0.8075503,SIRT7,sirtuin 7
212337_at,1.41E-02,2.19E-04,-3.8244725,0.445303,-0.634006,TUG1,taurine up-regulated 1 (non-protein coding)
210563_x_at,1.41E-02,2.19E-04,-3.823527,0.442246,-0.9573598,CFLAR,CASP8 and FADD like apoptosis regulator
205379_at,1.41E-02,2.20E-04,3.8227444,0.439715,2.3149924,CBR3,carbonyl reductase 3
201337_s_at,1.41E-02,2.20E-04,-3.8226034,0.439259,-1.8117717,VAMP3,vesicle associated membrane protein 3
205133_s_at,1.41E-02,2.20E-04,3.8225981,0.439242,1.1031819,HSPE1,heat shock protein family E (Hsp10) member 1
202150_s_at,1.41E-02,2.21E-04,-3.8210518,0.434243,-1.738777,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9"
211798_x_at,1.42E-02,2.23E-04,-3.8185449,0.426142,-2.4651693,IGLJ3,immunoglobulin lambda joining 3
202602_s_at,1.42E-02,2.25E-04,3.8167404,0.420314,0.8021811,HTATSF1,HIV-1 Tat specific factor 1
202732_at,1.45E-02,2.30E-04,3.8107772,0.401067,1.3726545,PKIG,"protein kinase (cAMP-dependent, catalytic) inhibitor gamma"
220741_s_at,1.45E-02,2.30E-04,3.8103111,0.399563,0.7861741,PPA2,pyrophosphatase (inorganic) 2
205711_x_at,1.45E-02,2.32E-04,3.8080521,0.392279,0.5922963,ATP5C1,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
218203_at,1.45E-02,2.32E-04,3.8074772,0.390425,0.6467489,ALG5,"ALG5, dolichyl-phosphate beta-glucosyltransferase"
220140_s_at,1.47E-02,2.35E-04,-3.8045223,0.380903,-1.3086885,SNX11,sorting nexin 11
203177_x_at,1.47E-02,2.36E-04,3.8035887,0.377895,0.8417675,TFAM,"transcription factor A, mitochondrial"
209711_at,1.49E-02,2.40E-04,3.7987529,0.362326,1.1801713,SLC35D1,solute carrier family 35 member D1
202557_at,1.49E-02,2.40E-04,3.7978328,0.359365,0.9229791,HSPA13,heat shock protein family A (Hsp70) member 13
210461_s_at,1.50E-02,2.43E-04,3.7943847,0.348275,1.7612537,ABLIM1,actin binding LIM protein 1
201827_at,1.50E-02,2.44E-04,3.7932756,0.34471,0.8482543,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
202532_s_at,1.51E-02,2.45E-04,3.7922095,0.341283,1.1821942,DHFR,dihydrofolate reductase
214866_at,1.52E-02,2.48E-04,-3.7893405,0.332065,-1.1838045,PLAUR,"plasminogen activator, urokinase receptor"
210776_x_at,1.52E-02,2.49E-04,3.7877184,0.326856,1.2814735,TCF3,transcription factor 3
202882_x_at,1.52E-02,2.50E-04,3.7873574,0.325697,0.7685946,NOL7,nucleolar protein 7
218890_x_at,1.53E-02,2.51E-04,-3.7852613,0.318968,-2.0109326,MRPL35,mitochondrial ribosomal protein L35
217747_s_at,1.53E-02,2.53E-04,3.7840063,0.314941,0.7437567,RPS9,ribosomal protein S9
207459_x_at,1.53E-02,2.53E-04,-3.7834718,0.313226,-3.2171142,GYPB,glycophorin B (MNS blood group)
206001_at,1.56E-02,2.58E-04,3.7776717,0.294629,1.40105,NPY,neuropeptide Y
200818_at,1.58E-02,2.64E-04,3.7715259,0.274947,0.8156386,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
205238_at,1.58E-02,2.65E-04,-3.7705559,0.271842,-0.7119935,TRMT2B,tRNA methyltransferase 2 homolog B
205865_at,1.58E-02,2.65E-04,-3.7702904,0.270993,-1.8666031,ARID3A,AT-rich interaction domain 3A
211645_x_at,1.58E-02,2.65E-04,-3.7700869,0.270342,-2.5405386,,
212240_s_at,1.59E-02,2.67E-04,3.7683963,0.264933,1.4853422,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1
203209_at,1.59E-02,2.69E-04,3.7666311,0.259288,1.0806072,RFC5,replication factor C subunit 5
201889_at,1.60E-02,2.71E-04,3.7644344,0.252266,1.3670287,FAM3C,family with sequence similarity 3 member C
211941_s_at,1.60E-02,2.71E-04,3.7638024,0.250246,0.8939121,PEBP1,phosphatidylethanolamine binding protein 1
202910_s_at,1.60E-02,2.71E-04,-3.7636914,0.249892,-1.5631172,ADGRE5,adhesion G protein-coupled receptor E5
208864_s_at,1.60E-02,2.73E-04,3.7625052,0.246101,0.9505206,TXN,thioredoxin
214787_at,1.60E-02,2.73E-04,-3.7618732,0.244082,-1.5284201,DENND4A,DENN domain containing 4A
207601_at,1.60E-02,2.74E-04,-3.7607134,0.240378,-1.2628982,SULT1B1,sulfotransferase family 1B member 1
212928_at,1.60E-02,2.75E-04,3.7595194,0.236565,0.9400898,TSPYL4,TSPY like 4
201197_at,1.60E-02,2.76E-04,3.759197,0.235536,1.1076632,AMD1,adenosylmethionine decarboxylase 1
201577_at,1.60E-02,2.77E-04,3.7577242,0.230835,0.8891989,NME1,NME/NM23 nucleoside diphosphate kinase 1
210638_s_at,1.61E-02,2.79E-04,-3.7553916,0.223392,-1.1530368,FBXO9,F-box protein 9
202419_at,1.61E-02,2.80E-04,3.755248,0.222933,0.9548916,KDSR,3-ketodihydrosphingosine reductase
212335_at,1.61E-02,2.81E-04,-3.7538649,0.218522,-1.4253408,GNS,glucosamine (N-acetyl)-6-sulfatase
221223_x_at,1.65E-02,2.89E-04,-3.7457621,0.192702,-1.2452709,CISH,cytokine inducible SH2 containing protein
202536_at,1.65E-02,2.89E-04,3.7454704,0.191773,1.1427886,CHMP2B,charged multivesicular body protein 2B
216576_x_at,1.66E-02,2.92E-04,-3.7432941,0.184846,-2.9282131,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
206215_at,1.67E-02,2.93E-04,-3.7419756,0.18065,-2.0188403,OPCML,opioid binding protein/cell adhesion molecule like
204416_x_at,1.69E-02,2.98E-04,3.7375433,0.166555,2.7535151,APOC1,apolipoprotein C1
AFFX-HSAC07/X00351_M_at,1.72E-02,3.04E-04,-3.7317856,0.148265,-0.7337554,ACTB,actin beta
203827_at,1.73E-02,3.07E-04,-3.7284541,0.137691,-2.6755994,WIPI1,"WD repeat domain, phosphoinositide interacting 1"
212488_at,1.75E-02,3.10E-04,3.7258606,0.129465,2.2413219,COL5A1,collagen type V alpha 1 chain
204351_at,1.77E-02,3.15E-04,-3.7210616,0.114254,-4.4113987,S100P,S100 calcium binding protein P
217745_s_at,1.77E-02,3.17E-04,3.7196238,0.1097,0.8245895,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
200853_at,1.77E-02,3.18E-04,3.7190544,0.107897,1.1435534,H2AFZ,H2A histone family member Z
214973_x_at,1.77E-02,3.18E-04,-3.7187148,0.106822,-2.5674027,IGHD,immunoglobulin heavy constant delta
202213_s_at,1.78E-02,3.21E-04,-3.7160229,0.0983,-1.2299056,CUL4B,cullin 4B
203489_at,1.79E-02,3.24E-04,3.7137233,0.091025,0.8054777,SIVA1,SIVA1 apoptosis inducing factor
218632_at,1.81E-02,3.28E-04,-3.7094559,0.077532,-0.8598486,HECTD3,HECT domain E3 ubiquitin protein ligase 3
212168_at,1.81E-02,3.29E-04,3.7091542,0.076579,0.6769476,RBM12,RNA binding motif protein 12
203708_at,1.81E-02,3.29E-04,3.7089954,0.076077,3.0322821,PDE4B,phosphodiesterase 4B
203373_at,1.86E-02,3.38E-04,3.7010217,0.0509,2.4950518,SOCS2,suppressor of cytokine signaling 2
218251_at,1.86E-02,3.41E-04,-3.6984367,0.042747,-0.9802169,MID1IP1,MID1 interacting protein 1
201840_at,1.86E-02,3.41E-04,3.6983804,0.04257,0.589297,NEDD8,"neural precursor cell expressed, developmentally down-regulated 8"
209510_at,1.89E-02,3.46E-04,3.6944625,0.030221,0.7949459,RNF139,ring finger protein 139
201211_s_at,1.89E-02,3.48E-04,-3.6929273,0.025385,-1.719758,DDX3X,"DEAD-box helicase 3, X-linked"
200006_at,1.89E-02,3.48E-04,3.6926164,0.024406,0.6052432,PARK7,Parkinsonism associated deglycase
201291_s_at,1.90E-02,3.51E-04,3.6907223,0.018442,1.9962696,TOP2A,topoisomerase (DNA) II alpha
209492_x_at,1.90E-02,3.52E-04,3.6900067,0.016189,0.668997,ATP5I,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit E"
201156_s_at,1.91E-02,3.54E-04,-3.6877877,0.009206,-1.5257727,RAB5C,"RAB5C, member RAS oncogene family"
202232_s_at,1.91E-02,3.57E-04,3.6857991,0.002951,0.9797923,EIF3M,eukaryotic translation initiation factor 3 subunit M
200063_s_at,1.91E-02,3.58E-04,3.6848152,-0.000143,0.7598728,NPM1,nucleophosmin
212340_at,1.91E-02,3.58E-04,-3.6846811,-0.000565,-0.9061791,YIPF6,Yip1 domain family member 6
206052_s_at,1.91E-02,3.59E-04,3.6843969,-0.001458,0.6955605,SLBP,stem-loop binding protein
200855_at,1.91E-02,3.59E-04,-3.6839001,-0.00302,-0.6911417,NCOR1,nuclear receptor corepressor 1
221866_at,1.91E-02,3.60E-04,-3.6831691,-0.005318,-2.0267486,TFEB,transcription factor EB
203190_at,1.91E-02,3.61E-04,3.6828532,-0.006311,0.651961,MIR7113///MIR4691///NDUFS8,microRNA 7113///microRNA 4691///NADH:ubiquinone oxidoreductase core subunit S8
204299_at,1.92E-02,3.64E-04,3.6800886,-0.014998,1.474082,SRSF10,serine and arginine rich splicing factor 10
201472_at,1.95E-02,3.69E-04,3.6758969,-0.028159,0.6423095,VBP1,VHL binding protein 1
201993_x_at,1.96E-02,3.74E-04,3.6725701,-0.038596,0.696041,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like
214836_x_at,1.96E-02,3.75E-04,-3.6717935,-0.041032,-2.0918971,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
213287_s_at,1.96E-02,3.75E-04,3.6716218,-0.04157,0.8818835,KRT10,keratin 10
207538_at,1.96E-02,3.76E-04,-3.6705516,-0.044925,-2.7464495,IL4,interleukin 4
201969_at,1.96E-02,3.77E-04,3.6698266,-0.047198,0.9077378,NASP,nuclear autoantigenic sperm protein
209064_x_at,1.96E-02,3.77E-04,3.6696383,-0.047788,1.2076914,PAIP1,poly(A) binding protein interacting protein 1
202393_s_at,1.96E-02,3.79E-04,3.6685155,-0.051307,1.5095021,KLF10,Kruppel like factor 10
